Date,Open,High,Low,Close,Adj Close,Volume
11/22/2019,27831.23,27898.46,27773.98,27875.62,27875.62,"214,780,000"
11/25/2019,27917.77,28068.69,27917.77,28066.47,28066.47,"248,420,000"
11/26/2019,28080.75,28146.02,28042.21,28121.68,28121.68,"324,050,000"
11/27/2019,28156.47,28174.97,28075.23,28164,28164,"198,210,000"
11/29/2019,28103.16,28119.51,28042.53,28051.41,28051.41,"120,630,000"
12/2/2019,28109.74,28109.84,27782.35,27783.04,27783.04,"236,610,000"
12/3/2019,27501.98,27524.74,27325.13,27502.81,27502.81,"275,350,000"
12/4/2019,27634.63,27727.45,27612.08,27649.78,27649.78,"218,200,000"
12/5/2019,27736.05,27745.2,27562.8,27677.79,27677.79,"208,600,000"
12/6/2019,27839.68,28035.85,27839.68,28015.06,28015.06,"223,310,000"
12/9/2019,27987.05,28010.42,27906.14,27909.6,27909.6,"217,000,000"
12/10/2019,27900.65,27949.02,27804,27881.72,27881.72,"213,250,000"
12/11/2019,27867.31,27925.5,27801.8,27911.3,27911.3,"213,510,000"
12/12/2019,27898.34,28224.95,27859.87,28132.05,28132.05,"277,740,000"
12/13/2019,28123.64,28290.73,28028.32,28135.38,28135.38,"250,660,000"
12/16/2019,28191.67,28337.49,28191.67,28235.89,28235.89,"286,770,000"
12/17/2019,28221.75,28328.63,28220.56,28267.16,28267.16,"286,770,000"
12/18/2019,28291.44,28323.25,28239.28,28239.28,28239.28,"289,890,000"
12/19/2019,28278.31,28381.48,28278.24,28376.96,28376.96,"262,570,000"
