Academic Year,TAP College Code,Federal School Code,TAP College Name ,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2002,6735,7421,BERKELEY COLL OF WHITE PLAINS 4YR,PRIVATE,6-BUS. DEGREE,204,177.83,520695
2002,6736,7421,BERKELEY COLL OF WHITE PLAINS EVE,PRIVATE,6-BUS. DEGREE,52,35.33,98120
2002,7036,7421,BERKELEY COLL OF WHITE PLAINS EVE,PRIVATE,6-BUS. DEGREE,26,14.67,44199
2002,2262,13029,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1180,940.08,3686930
2002,55,21068,BRAMSON ORT COLLEGE,PRIVATE,5-INDEPENDENT,505,401.25,1753066
2002,7264,20757,BRIARCLIFFE COLL-BOHEMIA 2YR,PRIVATE,6-BUS. DEGREE,541,434.5,1370075
2002,6262,20757,BRIARCLIFFE COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,591,488.5,1310478
2002,7262,20757,BRIARCLIFFE COLL WOODBURY 2YR,PRIVATE,6-BUS. DEGREE,695,570.25,1846773
2002,7886,32083,BROOKLYN INST OF BUSINESS TECH,PRIVATE,7-BUS. NON-DEG,268,233,1096254
2002,5480,2677,BROOKLYN LAW SCHOOL,PRIVATE,5-INDEPENDENT,140,122.75,49574
2002,2025,2862,BROOME COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2587,2087.25,3004256
2002,7730,2678,BRYANT & STRATTON ALBANY,PRIVATE,6-BUS. DEGREE,372,320.58,1159225
2002,7732,2678,BRYANT & STRATTON BUFFALO,PRIVATE,6-BUS. DEGREE,1234,1051.08,4094985
2002,7734,2678,BRYANT & STRATTON ROCHESTER,PRIVATE,6-BUS. DEGREE,551,466.5,1691820
2002,7736,2678,BRYANT & STRATTON SYRACUSE,PRIVATE,6-BUS. DEGREE,893,766.17,2835035
2002,7720,25729,BUSINESS INFORMATICS,PRIVATE,6-BUS. DEGREE,153,125.25,429880
2002,90,2681,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1826,1719,3801056
2002,5210,2681,CANISIUS COLLEGE GRAD,PRIVATE,5-INDEPENDENT,48,34.75,11238
2002,2005,2861,CAYUGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1472,1153.42,1797496
2002,2035,2685,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,569,505.25,1322426
2002,7742,37183,CENTURION PROFESSIONAL TRAINING,PRIVATE,7-BUS. NON-DEG,213,190.5,749171
2002,1610,11614,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,15,14,27797
2002,7924,21760,CHERYL FELL'S SCHOOL OF BUSINESS,PRIVATE,7-BUS. NON-DEG,23,15.33,10469
2002,120,2699,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1368,1301.5,2661181
2002,5220,2699,CLARKSON UNIVERSITY- GRAD,PRIVATE,5-INDEPENDENT,16,14.25,6022
2002,2036,6787,CLINTON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1053,817,1147197
2002,125,2701,COLGATE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,349,338.5,750574
2002,140,2705,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,1526,1432.08,2966451
2002,5235,2705,COLLEGE OF SAINT ROSE GRAD,PRIVATE,5-INDEPENDENT,53,36.25,10974
2002,5355,2704,COLL OF NEW ROCHELLE GRAD,PRIVATE,5-INDEPENDENT,8,6.5,1800
2002,136,2704,COLL OF NEW ROCHELLE NEW RESOURCE,PRIVATE,5-INDEPENDENT,3609,2899.5,10509471
2002,7121,5208,COLL WESTCHESTER 2YR EVE,PRIVATE,6-BUS. DEGREE,303,232.67,774157
2002,135,2704,COL NEW ROCHELLE ARTS & SCIENCES,PRIVATE,5-INDEPENDENT,298,275.25,857538
2002,137,2704,COL NEW ROCHELLE SCH OF NURSING,PRIVATE,5-INDEPENDENT,133,113.5,325097
2002,130,2703,COL OF MT ST VINCENT 4YR SEM,PRIVATE,5-INDEPENDENT,722,669,2097439
2002,2038,6789,COLUMBIA-GREENE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,719,565,838361
2002,5020,2707,COLUMBIA U GRADUATE PROGRAMS,PRIVATE,5-INDEPENDENT,78,72.5,26699
2002,171,2707,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,206,180,511479
2002,150,2707,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,332,322.75,930823
2002,5660,2707,COLUMBIA UNIV  ARCHITECTURE GRAD,PRIVATE,5-INDEPENDENT,12,12,4849
2002,5025,2707,COLUMBIA UNIV ARTS GRAD,PRIVATE,5-INDEPENDENT,49,48,20105
2002,5465,2707,COLUMBIA UNIV BUSINESS GRAD,PRIVATE,5-INDEPENDENT,17,16.5,5890
2002,5485,2707,COLUMBIA  UNIV COLL MEDICINE,PRIVATE,5-INDEPENDENT,25,25,11623
2002,5487,2707,COLUMBIA UNIV DENTISTRY GRAD,PRIVATE,5-INDEPENDENT,20,19,7454
2002,5655,2707,COLUMBIA  UNIV ENGINEER GRAD,PRIVATE,5-INDEPENDENT,9,6.5,2151
2002,5240,2707,COLUMBIA UNIV INTL AFFAIRS GRAD,PRIVATE,5-INDEPENDENT,22,17,6886
2002,5490,2707,COLUMBIA UNIV JOURNALISM GRAD,PRIVATE,5-INDEPENDENT,3,3,700
2002,5495,2707,COLUMBIA UNIV LAW GRAD,PRIVATE,5-INDEPENDENT,44,42,16565
2002,5486,2707,COLUMBIA UNIV NURSING GRAD,PRIVATE,5-INDEPENDENT,12,11.5,3942
2002,166,2707,COLUMBIA UNIV NURSING PROG,PRIVATE,5-INDEPENDENT,12,11,27613
2002,5489,2707,COLUMBIA UNIV PHYSICAL/OCCUP THER,PRIVATE,5-INDEPENDENT,16,14.75,3664
2002,5488,2707,COLUMBIA UNIV PUB HEALTH/NUTRITIO,PRIVATE,5-INDEPENDENT,21,18.25,6094
2002,168,2707,COLUMBIA UNIV SCH ENGINEERING,PRIVATE,5-INDEPENDENT,179,172.75,492313
2002,5505,2707,COLUMBIA UNIV SOC WORK GRAD,PRIVATE,5-INDEPENDENT,54,48.5,20036
2002,5021,3979,COLUMBIA U TEACHERS COL GRAD,PRIVATE,5-INDEPENDENT,73,51.75,17916
2002,2040,2709,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,245,226.75,556821
2002,2041,2709,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,23,13.58,36338
2002,170,2710,COOPER UNION ADVNCMT SCI ART,PRIVATE,5-INDEPENDENT,148,142.5,391187
2002,5800,2710,COOPER UNION - GRADUATE,PRIVATE,5-INDEPENDENT,2,1.5,376
2002,7907,21821,COPE INSTITUTE,PRIVATE,7-BUS. NON-DEG,6,3.33,8759
2002,5510,4762,CORNELL U MEDICAL COLLEGE,PRIVATE,5-INDEPENDENT,22,21,9744
2002,175,2711,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,1948,1852.17,4573020
2002,5030,2711,CORNELL UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,57,48,14960
2002,5665,2711,CORNELL UNIVERSITY- VET MED,PUBLIC,3-SUNY SO,52,50,20030
2002,5035,2711,CORNELL UNIV.-JOHNSON GRAD SCHOOL,PRIVATE,5-INDEPENDENT,7,7,3208
2002,5033,2711,CORNELL UNIV LAW SCHOOL,PRIVATE,5-INDEPENDENT,23,21.5,8600
2002,174,2711,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,398,371,830022
2002,2042,2863,CORNING COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1845,1429.42,2268132
2002,190,6445,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,8-OTHER,98,71.17,180660
2002,2045,7304,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,268,223,562266
2002,6045,7304,CULINARY INSTITUTE OF AMERICA 4YR,PRIVATE,5-INDEPENDENT,40,40.5,101644
2002,1409,7273,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,5274,4563.54,10860880
2002,5645,7273,CUNY  BARUCH COLL GRAD,PUBLIC,1-CUNY SR,52,40,16000
2002,1400,2692,CUNY BRONX CC,PUBLIC,2-CUNY CC,3625,2516.58,5441454
2002,1410,2687,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,4519,3639.46,8637577
2002,5205,2687,CUNY BROOKLYN COLLEGE GRAD,PUBLIC,1-CUNY SR,36,24.5,8745
2002,1411,2688,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,3361,2664.08,6706733
2002,5215,2688,CUNY CITY COLLEGE GRAD,PUBLIC,1-CUNY SR,48,31.75,12840
2002,1417,2698,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,4224,3027.88,6307464
2002,5672,2698,CUNY COL STATEN ISLAND GRAD,PUBLIC,1-CUNY SR,12,7.75,3720
2002,5620,4765,CUNY GRAD SCH AND UNIV CENTER,PUBLIC,1-CUNY SR,142,133,50362
2002,1412,7022,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,3376,2623.29,6764952
2002,5271,7022,CUNY HERBERT H LEHMAN GRAD,PUBLIC,1-CUNY SR,17,11.75,5512
2002,1401,8611,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,2380,1716.5,3817258
2002,1413,2689,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,5809,4813.63,11013743
2002,5270,2689,CUNY HUNTER COLLEGE GRAD,PUBLIC,1-CUNY SR,103,80.5,27242
2002,1414,2693,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,5928,4526.96,11052680
2002,5216,2693,CUNY JOHN JAY COLLEGE GRAD,PUBLIC,1-CUNY SR,32,20,6812
2002,1402,2694,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,5467,4085.92,8130843
2002,1403,10051,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,4297,3017.25,6339117
2002,1404,2691,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,7317,5108.63,10447005
2002,1415,10097,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,2117,1467.58,3942752
2002,1405,2696,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,5868,4148.42,10796987
2002,1407,2697,CUNY QUEENSBOROUGH CC,PUBLIC,2-CUNY CC,3565,2525.08,4830666
2002,1416,2690,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,4369,3579.42,8120457
2002,5395,2690,CUNY QUEENS COLLEGE GRAD,PUBLIC,1-CUNY SR,66,46,16052
2002,5396,2690,CUNY QUEENS COLLEGE LAW SCHOOL,PUBLIC,1-CUNY SR,72,65.5,26133
2002,1418,4759,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,2461,1906.5,4879402
2002,670,2808,DAEMEN COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,956,869.25,2067451
2002,5775,2808,DAEMEN COLLEGE GRAD,PRIVATE,5-INDEPENDENT,4,3,938
2002,2265,21691,DAVIS COLLEGE,PRIVATE,5-INDEPENDENT,124,105.83,342908
2002,6315,10727,DEVRY COLLEGEE OF NEW YORK 4YR,PRIVATE,6-BUS. DEGREE,897,809.17,2747048
2002,2315,10727,DEVRY COLLEGE OF NEW YORK 2YR,PRIVATE,6-BUS. DEGREE,430,351.42,1265807
2002,2050,2713,DOMINICAN COLLEGE BLAUVELT 4YR UG,PRIVATE,5-INDEPENDENT,348,316.67,847216
2002,2051,2713,DOMINICAN COLLEGE-WEEKEND 4YR UG,PRIVATE,5-INDEPENDENT,70,41.92,93063
2002,515,22178,DOROTHEA HOPFER SCHOOL OF NURSING,PRIVATE,8-OTHER,17,10,31623
2002,11,2667,DOWLING COLLEGE  4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1243,1058,3105921
2002,5011,2667,DOWLING COLLEGE GRAD,PRIVATE,5-INDEPENDENT,71,49.75,12790
2002,7252,11918,DRAKE BUSINESS SCHOOL BRONX,PRIVATE,7-BUS. NON-DEG,564,454.83,2009646
2002,7256,11916,DRAKE BUSINESS SCHOOL FLUSHING,PRIVATE,7-BUS. NON-DEG,342,299.33,1311282
2002,7258,11915,DRAKE BUSINESS SCHOOL STATEN IS.,PRIVATE,7-BUS. NON-DEG,110,99.33,402775
2002,7913,11917,DRAKE SCHOOL OF MANHATTAN,PRIVATE,7-BUS. NON-DEG,365,298.33,1206491
2002,2053,2864,DUTCHESS COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1337,1050.5,1369500
2002,195,2712,D'YOUVILLE COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,481,411.58,1105975
2002,5720,2712,D'YOUVILLE COLLEGE-GRAD,PRIVATE,5-INDEPENDENT,53,41.75,16826
2002,7260,9043,ELMIRA BUSINESS INST,PRIVATE,6-BUS. DEGREE,284,243,897036
2002,215,2718,ELMIRA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,507,460,987306
2002,7510,22195,EMPIRE EDUC CORP (MILDRED ELLEY),PRIVATE,6-BUS. DEGREE,424,354.5,1358312
2002,2065,10684,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,5567,4250.42,6536136
2002,7845,4811,EVEREST INSTITUTE,PRIVATE,6-BUS. DEGREE,1415,1047.08,4062637
2002,999,2834,EXCELSIOR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2,1,800
2002,2070,2866,FASHION INST TECH-LOWER DIVISION,PUBLIC,4-SUNY CC,1159,979.83,1668665
2002,5750,2866,FASHION INST TECHNOLOGY-GRAD,PUBLIC,4-SUNY CC,3,3,449
2002,975,2866,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,700,605.5,1303014
2002,2256,7532,FINGER LAKES COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1898,1538.42,2158289
2002,2075,12561,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,640,553.5,1447912
2002,5810,12561,FIVE TOWNS COLLEGE GRAD,PRIVATE,5-INDEPENDENT,2,1.5,825
2002,451,2722,FORDHAM LIBERAL STUDIES TARRYTOWN,PRIVATE,5-INDEPENDENT,36,18,38199
2002,450,2722,FORDHAM LIBERAL STUD MC SEMESTER,PRIVATE,5-INDEPENDENT,368,344.25,1067530
2002,5042,2722,FORDHAM U GRAD BUS ADMIN,PRIVATE,5-INDEPENDENT,8,4,1683
2002,245,2722,FORDHAM UNIVERSITY,PRIVATE,5-INDEPENDENT,2178,2037,5598659
2002,5040,2722,FORDHAM UNIVERSITY - GRADUATE,PRIVATE,5-INDEPENDENT,159,140,38342
2002,5580,2722,FORDHAM U SCHOOL OF LAW,PRIVATE,5-INDEPENDENT,84,82.5,32747
2002,7903,33283,FRANKLIN CAREER INSTITUTE,PRIVATE,7-BUS. NON-DEG,257,231.58,1072129
2002,2240,2867,FULTON MONTGOMERY COMM COLLEGE,PUBLIC,4-SUNY CC,888,714.25,1188971
2002,2310,34044,GAMLA COLLEGE,PRIVATE,5-INDEPENDENT,143,118,555210
2002,2252,6782,GENESEE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2048,1648.17,2400861
2002,1631,5176,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,4,3.33,4685
2002,7880,22652,GLOBAL BUSINESS INSTITUTE,PRIVATE,7-BUS. NON-DEG,380,254,1080962
2002,7887,22652,GLOBAL BUSINESS INSTITUTE,PRIVATE,7-BUS. NON-DEG,156,56.5,240473
2002,6936,25408,GLOBE INSTITUTE OF TECHNOLOGY 4YR,PRIVATE,6-BUS. DEGREE,153,137.75,538374
2002,7936,25408,GLOBE INST TECH 2YR,PRIVATE,6-BUS. DEGREE,233,179.5,765495
2002,5600,38813,GRADUATE COLLEGE UNION UNIVERSITY,PRIVATE,5-INDEPENDENT,13,13.33,3868
2002,270,2728,HAMILTON COLLEGE,PRIVATE,5-INDEPENDENT,329,324.5,778930
2002,285,2729,HARTWICK COLLEGE,PRIVATE,5-INDEPENDENT,613,573.25,1497955
2002,287,10153,HELENE FULD SCHOOL REG NURSING,PRIVATE,8-OTHER,126,74.17,199417
2002,2254,4788,HERKIMER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1774,1467.75,2116022
2002,2083,2735,HILBERT COLLEGE,PRIVATE,5-INDEPENDENT,552,456.42,1140174
2002,295,2731,HOBART AND WILLIAM SMITH COLLS 4Y,PRIVATE,5-INDEPENDENT,568,543,1305831
2002,300,2732,HOFSTRA UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3153,2813.88,7266704
2002,5265,2732,HOFSTRA UNIV GRAD,PRIVATE,5-INDEPENDENT,159,127,42430
2002,5268,2732,HOFSTRA UNIV GRAD LAW SCHOOL,PRIVATE,5-INDEPENDENT,43,35.75,11716
2002,305,2734,HOUGHTON COLLEGE,PRIVATE,5-INDEPENDENT,606,554.75,1277280
2002,2080,2868,HUDSON VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3098,2401.58,3014704
2002,7440,12107,INST OF DESIGN & CONSTRUCTION,PRIVATE,6-BUS. DEGREE,67,49.25,181741
2002,7475,8435,INTERBORO INSTITUTE INC,PRIVATE,6-BUS. DEGREE,2850,2143.17,9733275
2002,325,2737,IONA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1474,1377,3486566
2002,5640,2737,IONA COLLEGE GRAD,PRIVATE,5-INDEPENDENT,8,4.33,1047
2002,1535,21579,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,24,20,50234
2002,2275,7375,ISLAND DRAFTING & TECHNICAL INST.,PRIVATE,6-BUS. DEGREE,195,179.5,476842
2002,330,2739,ITHACA COLLEGE,PRIVATE,5-INDEPENDENT,1830,1748.42,3642058
2002,5275,2739,ITHACA COLLEGE-GRAD,PRIVATE,5-INDEPENDENT,12,7.75,3337
2002,5780,2739,ITHACA COLLEGE PHYS/OCC THERAPY,PRIVATE,5-INDEPENDENT,2,1.33,231
2002,7839,7329,ITT TECHNICAL INSTITUTE ALBANY,PRIVATE,6-BUS. DEGREE,168,122.33,351599
2002,7833,7329,ITT TECHNICAL INSTITUTE GETZVILLE,PRIVATE,6-BUS. DEGREE,357,289.33,847219
2002,7837,107329,ITT TECHNICAL INSTITUTE LIVERPOOL,PRIVATE,6-BUS. DEGREE,201,156,492146
2002,7480,8495,JAMESTOWN BUSINESS COLL 2 YR ASSO,PRIVATE,6-BUS. DEGREE,293,218.17,797383
2002,2085,2869,JAMESTOWN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1830,1466.08,2255978
2002,2220,2870,JEFFERSON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1380,1089.5,1634365
2002,340,2742,JUILLIARD SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,40,39.5,124122
2002,5285,2742,JUILLIARD SCHOOL GRAD,PRIVATE,5-INDEPENDENT,5,5,2291
2002,7486,7398,KATHARINE GIBBS SCHOOL NYC,PRIVATE,6-BUS. DEGREE,4243,3225.83,12591449
2002,345,2744,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,824,720.75,1603280
2002,375,2748,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1453,1368.58,3040100
2002,5755,2748,LEMOYNE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,3,1.5,350
2002,2178,7466,LIM COLLEGE,PRIVATE,6-BUS. DEGREE,125,108.75,315301
2002,7941,20937,LONG ISLAND BUS INST 2YR TRIMEST,PRIVATE,6-BUS. DEGREE,45,29,101161
2002,7738,20937,LONG ISLAND BUS INST UG SEMESTER,PRIVATE,6-BUS. DEGREE,616,488.33,2164279
2002,389,21187,LONG ISLAND COL HOSP NURSING,PRIVATE,8-OTHER,37,27.5,92792
2002,1640,5177,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,16,11.17,27394
2002,5570,2751,LONG ISLAND UNIVERSITY,PRIVATE,5-INDEPENDENT,93,65.5,20740
2002,401,2751,LONG ISLAND UNIVERSITY,PRIVATE,5-INDEPENDENT,2601,2323.92,6376326
2002,398,2751,LONG ISLAND UNIVERSITY,PRIVATE,5-INDEPENDENT,2917,2391.79,8822938
2002,5290,2751,LONG ISLAND UNIVERSITY,PRIVATE,5-INDEPENDENT,146,125.5,47814
2002,405,2758,MANHATTAN COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1058,991,2657467
2002,5435,2758,MANHATTAN COLLEGE GRAD,PRIVATE,5-INDEPENDENT,4,3,632
2002,5295,2759,MANHATTAN SCHL MUSIC GRAD,PRIVATE,5-INDEPENDENT,14,13,6532
2002,7937,31933,MANHATTAN SCHOOL OF COMPUTER TECH,PRIVATE,7-BUS. NON-DEG,45,33,139583
2002,410,2759,MANHATTAN SCHOOL OF MUSIC 4 YR UN,PRIVATE,5-INDEPENDENT,46,42.5,135740
2002,420,2760,MANHATTANVILLE COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,566,519.5,1359445
2002,5635,2760,MANHATTANVILLE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,3,1.5,472
2002,2093,2763,MARIA COLL-REGULAR DAY 2YR UG,PRIVATE,5-INDEPENDENT,236,189.17,592170
2002,1550,21601,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,9,5.75,9669
2002,440,2765,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1399,1271.17,2813733
2002,5045,2765,MARIST COLLEGE GRAD,PRIVATE,5-INDEPENDENT,8,6,2150
2002,447,2769,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,415,364.25,1098964
2002,505,2777,MEDAILLE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,909,733,1745948
2002,5805,2777,MEDAILLE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,18,13.5,2604
2002,1642,11677,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,3,2.75,2425
2002,2100,2772,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3337,2555.83,8481305
2002,5115,2772,MERCY COLLEGE GRAD SEMESTER,PRIVATE,5-INDEPENDENT,32,25,8150
2002,5105,2772,MERCY COLLEGE GRAD TRIMESTER/QTR,PRIVATE,5-INDEPENDENT,11,4.33,1433
2002,7964,31814,MERKAZ BNOS,PRIVATE,7-BUS. NON-DEG,262,294,1420610
2002,5425,9769,METROPOLITAN COLLEGE OF NY (GRAD),PRIVATE,5-INDEPENDENT,82,68,14008
2002,1099,9769,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,1254,1176.17,4144203
2002,7740,36523,METROPOLITAN LEARNING INSTITUTE,PRIVATE,7-BUS. NON-DEG,170,144.5,667509
2002,2105,2871,MOHAWK VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2826,2234.08,3448724
2002,500,2775,MOLLOY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,955,801.75,1932794
2002,7518,4799,MONROE COLLEGE ASSOCIATES DEG 2YR,PRIVATE,6-BUS. DEGREE,4054,3524.08,15097999
2002,6018,4799,MONROE COLLEGE BACHELORS DEG 4YR,PRIVATE,5-INDEPENDENT,796,676.79,2374288
2002,6019,4799,MONROE COLLEGE (NEW ROCHELLE),PRIVATE,5-INDEPENDENT,122,102,339375
2002,7519,4799,MONROE COLLEGE (NEW ROCHELLE),PRIVATE,6-BUS. DEGREE,488,502.83,1987950
2002,2180,2872,MONROE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,5169,3994.58,6287210
2002,3030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,2125,1769.42,3536963
2002,6030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,106,93.25,172441
2002,2110,2778,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,924,818.75,2019480
2002,5725,2778,MOUNT ST. MARY COLLEGE - GRAD,PRIVATE,5-INDEPENDENT,8,5.5,1956
2002,5674,7026,MT SINAI SCHOOL OF MEDICINE,PRIVATE,5-INDEPENDENT,32,31.5,12364
2002,2113,2873,NASSAU COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4482,3432.08,5190792
2002,525,2779,NAZARETH COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1171,1092.5,2299542
2002,5685,2779,NAZARETH COLLEGE GRAD,PRIVATE,5-INDEPENDENT,49,34.75,9588
2002,7863,21634,NEW YORK CAREER INSTITUTE,PRIVATE,6-BUS. DEGREE,464,271.67,973558
2002,5017,12277,NEW YORK CHIROPRACTIC COLLEGE,PRIVATE,5-INDEPENDENT,127,108,48592
2002,7959,23256,NEW YORK INST OF ENGLISH&BUSINESS,PRIVATE,7-BUS. NON-DEG,388,327,1541846
2002,5455,2782,NEW YORK INST TECH,PRIVATE,5-INDEPENDENT,36,27.5,9107
2002,5456,2782,NEW YORK INST TECH,PRIVATE,5-INDEPENDENT,221,217,89281
2002,2120,2782,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,2165,1841.5,5405887
2002,2121,2782,NEW YORK INST TECH-EVE SAT PROG,PRIVATE,5-INDEPENDENT,12,8.25,22482
2002,5515,2783,NEW YORK LAW SCHOOL,PRIVATE,5-INDEPENDENT,97,91,33018
2002,5520,2784,NEW YORK MEDICAL COLLEGE,PRIVATE,5-INDEPENDENT,79,76.5,33206
2002,550,20690,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,32,24,86757
2002,7979,7979,NEW YORK SCHOOL OF COURT REPORTNG,PRIVATE,7-BUS. NON-DEG,8,6.75,3875
2002,555,2785,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3380,3103.88,9230391
2002,5060,2785,NEW YORK UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,442,391.25,144722
2002,5530,2785,NEW YORK U SCH OF MEDICINE GRAD,PRIVATE,5-INDEPENDENT,43,41.5,17589
2002,2215,2874,NIAGARA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2158,1672.75,2484412
2002,560,2788,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1536,1434.92,2862048
2002,5305,2788,NIAGARA UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,19,12.25,4346
2002,2258,7111,NORTH COUNTRY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,807,643.75,1037335
2002,575,2790,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,856,729.5,2333557
2002,5075,2790,NYACK COLLEGE GRAD,PRIVATE,5-INDEPENDENT,8,5.5,1600
2002,2270,25994,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,124,103.5,340213
2002,5870,25994,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,17,20,9575
2002,6270,25994,NY COLL HEALTH PROF 4YR UG,PRIVATE,5-INDEPENDENT,26,26,89151
2002,5300,2749,N Y COL OF PODIATRIC MEDICINE,PRIVATE,5-INDEPENDENT,71,65.5,28192
2002,7690,9003,OLEAN BUSINESS INST,PRIVATE,6-BUS. DEGREE,82,63,235294
